ImageId,EncodedPixels
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,117598 2 118114 10 118632 13 119151 16 119669 18 120188 20 120706 23 121225 25 121744 27 122264 28 122783 29 123286 6 123301 31 123805 8 123819 33 124324 10 124339 33 124843 12 124859 33 125363 14 125378 34 125884 19 125906 25 126404 17 126427 23 126925 15 126949 21 127446 13 127470 18 127967 12 127992 14 128487 12 129008 11 129530 9 129543 3 130055 12 130578 10 131098 9 131618 9 132138 8 132658 7 133179 5
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,3737 6 4254 12 4771 17 5289 20 5807 23 6321 30 6838 34 7357 36 7861 10 7874 40 8379 55 8897 58 9415 60 9934 61 10453 62 10973 62 11493 62 12013 61 12534 60 13054 58 13575 37 13613 13 14095 36 14135 6 14617 32 15139 30 15664 26 15694 2 16192 23 16714 36 17234 38 17754 40 18273 42 18793 42 19309 46 19828 48 20347 49 20867 50 21386 26 21415 22 21906 26 21936 21 22426 25 22456 21 22946 24 22976 20 23466 22 23498 18 23987 20 24018 17 24508 19 24540 12 25029 19 25549 20 26070 19 26590 19 27111 18 27631 18 28152 17 28673 16 29194 14 29714 14 30235 12 30755 12 31275 11 31795 9 32315 8 32836 7 33356 6 33876 6 34397 4 34918 2
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,41151 2 41666 16 42184 19 42704 20 43223 24 43743 26 44262 28 44781 29 45301 30 45821 30 46340 31 46860 31 47379 32 47899 31 48419 30 48939 29 49459 27 49979 20 50499 19 51018 19 51538 18 52057 17 52577 13 53098 4
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,94700 6 95219 8 95738 9 96257 10 96777 10 97297 10 97818 8 98338 7 98859 4
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,63 37 582 39 1102 38 1622 36 2142 21 2164 11 2663 18 3184 16 3705 15 4226 12 4748 9
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,60396 7 60914 11 61433 14 61952 15 62472 16 62992 16 63511 18 64031 19 64145 6 64552 18 64661 12 65072 19 65179 15 65593 18 65696 18 66113 18 66214 20 66633 18 66732 22 67153 17 67251 22 67673 16 67769 23 68193 15 68288 23 68715 11 68746 7 68806 25 69236 10 69263 12 69325 25 69759 7 69781 14 69844 25 70282 8 70299 17 70363 23 70801 11 70817 19 70883 21 71320 37 71402 21 71838 39 71882 4 71911 5 71921 27 72357 40 72400 8 72428 10 72441 19 72462 8 72875 43 72919 12 72942 36 72982 10 73395 57 73456 40 73501 13 73914 89 74011 1 74020 14 74434 21 74457 62 74540 15 74953 22 74978 60 75059 16 75473 21 75498 58 75578 16 75993 21 76018 57 76098 16 76512 22 76538 56 76618 16 77032 22 77058 56 77137 17 77551 22 77579 54 77657 17 78071 21 78100 53 78177 17 78590 20 78620 52 78697 17 79108 20 79141 50 79218 16 79627 16 79663 46 79739 15 80146 15 80195 28 80261 13 80665 15 80716 24 80783 11 81184 15 81237 15 81304 10 81704 14 81757 15 81824 9 82223 15 82278 13 82345 7 82743 15 82798 13 82867 2 83263 15 83319 11 83783 15 83840 9 84304 14 84362 6 84824 14 85346 20 85868 21 86390 20 86911 20 87432 20 87952 20 88472 20 88992 20 89513 19 90033 19 90555 17 91076 16 91597 14 92119 11 92642 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,143071 6 143590 9 144109 11 144629 11 145148 11 145669 9 146189 8 146711 4
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,55189 8 55709 8 56229 8 56749 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,131646 7 132163 11 132680 16 133198 18 133717 20 134236 21 134755 22 135275 22 135795 22 136315 27 136835 29 137356 30 137877 30 138398 30 138921 27 139447 21 139968 20 140488 20 141008 20 141527 20 142047 20 142567 19 143087 19 143607 18 144128 16 144648 16 145169 14 145689 13 146211 10 146732 8 147255 2 147774 6 148293 8 148810 12 149329 14 149848 15 150367 17 150886 18 151405 19 151925 18 152444 18 152964 17 153484 16 154004 15 154524 13 155044 11 155564 7 156084 5 156604 4 157125 1
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,96808 5 97325 10 97844 13 98363 15 98882 17 99402 17 99922 20 100442 26 100962 28 101482 29 102003 29 102524 28 103045 27 103569 23 104093 20 104613 23 105134 25 105655 24 106176 24 106697 23 107222 18 107744 16 108265 15 108785 15 109305 15 109825 16 110345 16 110865 17 111385 17 111906 16 112426 16 112947 15 113468 13 113988 13 114509 11 115031 8 115553 4
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,125 23 642 28 1161 30 1680 31 2200 31 2720 31 3240 31 3759 32 4279 31 4800 30 5320 30 5840 30 6360 31 6881 30 7401 31 7922 30 8442 30 8963 30 9483 30 10003 30 10523 31 11043 31 11563 32 12084 31 12604 31 13124 31 13644 31 14165 29 14685 29 15206 27 15726 26 16247 25 16766 25 17286 23 17805 22 18325 20 18844 20 19364 20 19884 20 20404 20 20924 20 21444 20 21964 20 22484 19 23004 19 23522 21 24040 22 24556 26 25073 28 25591 29 26110 29 26629 28 27148 26 27667 25 28186 26 28706 26 29225 27 29745 27 30265 27 30784 27 31303 28 31821 29 32340 29 32377 13 32858 30 32895 17 33377 20 33401 5 33414 19 33896 30 33933 21 34415 31 34453 22 34935 32 34972 24 35455 33 35491 25 35976 33 36011 25 36496 33 36531 26 37017 59 37539 57 38062 54 38587 24 38613 22 39108 23 39135 20 39628 23 39656 18 40148 22 40178 15 40668 21 40700 11 41188 21 41223 6 41708 20 42228 19 42749 17 43270 15 43790 14 44312 11 44833 8
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,155596 3 156113 7 156630 10 157147 13 157664 16 158182 18 158701 19 159221 18 159740 19 160259 20 160779 19 161299 19 161819 18 161868 11 162338 19 162386 15 162858 20 162879 5 162905 17 163379 30 163423 20 163899 32 163943 20 164419 34 164462 21 164939 64 165460 63 165980 11 165992 51 166501 8 166513 50 167024 3 167033 49 167553 48 168073 48 168594 45 169114 33 169152 5 169634 32 170155 31 170675 30 171189 4 171194 31 171707 15 171725 20 172225 16 172247 18 172745 17 172768 17 173265 17 173289 15 173785 17 173811 12 174305 18 174334 5 174825 18 175345 17 175865 17 176385 16 176906 14 177426 13 177947 10 178469 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,44851 5 45369 9 45888 12 46408 13 46927 15 47447 16 47967 16 48487 17 49008 17 49528 17 50047 18 50566 19 51086 18 51606 18 52125 18 52645 18 53165 17 53685 16 54205 16 54226 6 54726 15 54742 14 55246 31 55768 30 56289 7 56297 21 56818 21 57338 21 57857 22 58377 22 58865 10 58890 30 59383 14 59409 31 59902 18 59927 33 60421 20 60446 34 60941 21 60966 34 61461 21 61486 34 61981 22 62005 35 62501 59 63021 58 63541 58 64061 58 64582 57 65102 22 65126 32 65623 20 65648 29 66144 18 66168 28 66666 15 66689 26 67210 16 67730 11 68250 8 68771 6 69292 4 69814 1
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,89027 8 89544 13 90063 16 90583 16 91102 17 91621 18 92141 19 92662 18 93182 18 93703 17 94223 17 94744 15 95265 14 95787 10 96310 4
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,136368 8 136886 11 137403 16 137922 18 138441 21 138960 23 139479 24 139999 24 140519 24 141039 24 141559 24 142079 24 142599 24 143120 23 143640 23 144162 21 144682 21 145204 19 145725 17 146248 11 146770 7
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,150934 9 151452 13 151969 16 152487 19 153006 21 153525 23 154044 24 154564 23 155083 24 155602 24 156121 25 156641 24 157161 23 157683 21 158204 19 158724 18 159244 16 159766 13 160287 10 160809 4
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,126492 6 127011 8 127530 10 128049 11 128568 13 129086 15 129606 15 130124 18 130644 18 131163 19 131683 19 132203 19 132724 17 133244 17 133765 15 134287 12 134809 7
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,177451 4 177968 10 178487 13 179005 16 179028 6 179523 33 180043 33 180563 28
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,102571 6 103090 12 103609 16 104128 18 104647 20 105166 21 105686 22 106206 23 106726 23 107246 22 107765 23 108285 22 108806 20 109326 18 109848 15 110371 11 110896 4
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,83882 9 84399 16 84917 19 85435 21 85938 3 85954 22 86456 5 86472 24 86975 6 86992 23 87494 6 87511 23 88014 6 88030 23 88533 6 88549 23 89051 8 89068 23 89570 10 89587 23 90089 11 90107 22 90609 12 90626 22 91129 14 91144 23 91649 37 92170 36 92690 35 93211 6 93220 25 93731 4 93740 24 94259 17 94280 2 94779 16 95298 17 95818 17 96338 17 96858 17 97378 16 97899 15 98420 13 98940 12 99462 8 99984 3
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,117159 7 117668 20 118186 22 118705 24 119224 25 119743 26 120263 27 120784 26 121305 25 121826 25 122347 24 122868 25 122903 6 123389 27 123422 8 123909 42 124430 41 124951 15 124969 23 125472 12 125491 21 125993 9 126013 19 126516 3 126534 18 127055 17 127576 17 128096 18 128616 19 129136 20 129656 20 130177 19 130696 19 131215 19 131733 18 132250 11 132766 14 133283 17 133801 19 134318 22 134836 24 135355 25 135874 25 136393 26 136911 27 137430 27 137950 26 138469 26 138989 25 139509 24 140030 21 140551 18 141072 15 141594 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,15763 8 16282 11 16801 12 17321 13 17841 13 18360 15 18879 16 19397 17 19915 19 20433 21 20952 23 21471 24 21990 25 22510 25 23029 25 23549 24 24069 24 24590 22 25111 19 25633 16 26157 10
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,144736 5 145253 12 145771 15 146289 18 146808 19 147327 20 147847 22 148367 25 148875 5 148887 28 149393 9 149407 29 149912 12 149927 31 150431 14 150447 31 150951 48 151470 49 151990 50 152509 52 153029 21 153053 28 153549 21 153574 27 154069 21 154095 27 154589 22 154615 27 155109 22 155136 25 155630 21 155657 24 156150 21 156177 24 156671 20 156698 23 157191 20 157220 21 157712 19 157741 19 158232 18 158262 17 158753 17 158783 15 159274 15 159296 20 159795 13 159815 19 160316 11 160333 19 160838 6 160853 20 161373 21 161893 21 162413 22 162933 22 163453 23 163974 21 164495 20 165015 19 165536 17 166057 15 166578 12 167098 10 167620 5 168139 5 168657 9 169175 14 169692 18 170210 21 170727 25 171246 26 171764 28 172283 29 172803 29 173322 30 173842 29 174361 30 174881 27 175401 24 175921 24 176441 23 176962 22 177483 20 178003 20 178524 19 179045 17 179566 16 180086 15 180608 11
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,86006 3 86524 6 87041 9 87559 12 88075 15 88581 7 88594 15 89098 11 89113 14 89617 13 89633 10 90136 27 90655 28 91174 28 91694 28 92214 28 92733 28 93253 28 93773 29 93806 2 94293 39 94814 20 94836 18 95334 19 95356 19 95853 19 95875 20 96369 22 96394 23 96887 23 96913 24 97406 21 97433 24 97926 18 97953 24 98445 19 98473 24 98964 20 98993 24 99483 21 99513 24 100002 23 100033 24 100522 23 100553 24 101041 24 101073 24 101561 24 101594 22 102081 24 102115 20 102601 24 102636 19 103121 25 103158 15 103641 28 103682 10 104160 31 104203 8 104679 33 104725 3 105196 36 105714 39 106234 17 106255 19 106753 18 106775 19 107272 21 107294 21 107792 44 108312 44 108831 45 109351 45 109871 45 110391 22 110414 22 110912 19 110935 21 111432 17 111456 19 111954 13 111977 16 112500 10
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,677 2
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,51128 3 51647 7 52166 9 52686 11 53205 12 53725 12 54245 13 54764 14 55284 14 55804 14 56324 14 56845 13 57365 13 57885 13 58405 13 58925 12 59445 12 59966 9 60491 1
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,170 20 690 23 1210 23 1730 23 2251 22 2771 21 3292 20 3812 20 4333 19 4855 15 5376 12
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,28779 6 29298 12 29817 14 30337 15 30857 15 31377 15 31897 15 32418 13 32939 11 33460 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,4363 4 4881 9 5399 16 5918 19 6437 20 6956 21 7474 23 7993 22 8504 29 9023 29 9542 30 10062 29 10582 28 11104 25 11630 18 12152 15 12672 14 13191 14 13709 16 14229 16 14748 17 15267 19 15787 19 16306 20 16825 20 17345 20 17864 20 18383 21 18902 21 19422 21 19942 21 20461 22 20981 22 21502 21 22022 22 22045 7 22543 30 23065 28 23594 19 24114 19 24634 19 25154 18 25674 18 26194 18 26715 16 27236 14 27758 10 28279 8 28801 4
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,45945 1 46463 4 46983 4
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,35048 5 35566 10 36085 15 36101 5 36604 23 37123 25 37641 27 38161 28 38681 28 39200 29 39719 29 40238 29 40758 27 41277 20 41796 19 42316 18 42837 16 43357 16 43877 15 44397 15 44918 13 45438 13 45958 12 46478 11 46999 9 47521 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,61048 2 61566 7 62086 7 62605 7 63124 7 63643 8 64162 11 64682 13 65201 15 65721 16 66240 17 66760 18 67279 19 67799 19 67825 9 68319 20 68343 13 68838 40 69357 41 69876 42 70396 42 70916 42 71436 42 71957 40 72477 39 72998 37 73518 36 74039 34 74559 32 75079 31 75599 30 76119 29 76639 28 77159 27 77679 27 78199 27 78719 27 79239 27 79760 26 80281 24 80803 21 81325 18 81848 14 82369 12 82890 9 83411 4
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,199 6 718 9 1238 9 1762 1
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,173884 2 174402 7 174921 10 175441 11 175961 11 176481 11 177002 10 177522 10 178043 8 178563 7 179083 7 179605 4
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,136974 7 137491 13 138010 15 138529 17 139048 19 139567 21 140087 22 140607 22 141126 24 141646 24 142165 25 142684 26 143204 26 143723 27 144243 27 144763 27 145283 26 145804 25 146324 25 146845 23 147365 22 147886 20 148407 18 148928 16 149449 13 149971 10
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,154129 2 154647 17 155166 20 155686 20 156206 21 156726 21 157246 21 157767 20 158287 19 158807 18 159328 16 159848 15 160368 15 160888 15 161408 16 161928 16 162447 18 162966 19 163484 22 164004 22 164523 23 165043 23 165563 23 166083 23 166603 23 167124 22 167645 21 168166 20 168687 19 169208 18 169729 16 170250 15 170770 14 171291 13 171812 11 172333 9 172855 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,13225 13 13742 22 14261 26 14779 29 15299 31 15818 34 16338 35 16858 35 17379 35 17899 34 18419 33 18938 34 19458 4 19463 29 19986 26 20509 24 21030 25 21551 26 22073 25 22593 26 23113 27 23631 29 24150 30 24668 31 25186 33 25705 34 26224 34 26743 34 27262 35 27781 35 28301 34 28821 34 29341 33 29862 31 30383 28 30904 25 31426 21 31961 3
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,176502 8 177020 11 177539 12 178059 13 178579 13 179099 13 179619 13 180140 11 180662 9
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,225 12 743 15 1262 17 1782 18 2302 18 2821 19 3341 19 3861 19 4381 19 4901 18 5422 17 5943 15 6464 13 6985 11 7507 8
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,350 10 375 7 394 3 410 36 450 17 869 13 893 14 911 79 1388 16 1413 16 1430 80 1907 18 1933 31 1971 57 2407 5 2427 18 2453 31 2492 36 2531 15 2925 10 2947 19 2973 31 3013 35 3053 12 3443 14 3467 19 3492 32 3534 3 3552 16 3574 9 3962 16 3987 19 4011 34 4072 16 4095 5 4481 17 4507 18 4530 35 4593 15 4616 3 5000 19 5026 19 5048 37 5113 14 5520 20 5544 61 5633 14 6040 20 6063 18 6082 43 6153 13 6560 20 6582 19 6603 42 6674 12 7080 21 7102 19 7123 42 7195 11 7600 40 7643 42 7716 9 8120 39 8163 21 8186 18 8238 5 8640 21 8662 17 8683 20 8707 16 9161 20 9184 14 9203 19 9228 15 9681 19 9706 11 9722 20 9748 14 10202 18 10226 10 10242 19 10269 11 10723 16 10748 7 10763 18 10791 8 11245 13 11283 17 11314 1 11768 10 11803 16 12290 6 12323 14 12835 9 12845 10 13353 11 13872 13 14391 15 14418 10 14911 15 14934 17 15430 16 15453 19 15949 17 15972 21 16469 16 16491 22 16989 16 17010 23 17509 16 17530 24 18029 16 18050 24 18550 16 18569 24 19071 42 19591 41 20112 39 20633 37 21153 37 21671 39 22190 41 22708 43 23227 45 23747 45 24267 46 24786 47 25296 4 25306 47 25812 32 25846 26 26330 33 26368 24 26849 33 26889 22 27368 32 27410 21 27888 22 27912 6 27931 18 28408 22 28451 17 28928 22 28971 15 29448 22 29491 4 29499 4 29969 21 30011 2 30489 21 31010 19 31530 18 32050 18 32570 18 33090 18 33609 20 34129 21 34648 23 35168 24 35212 5 35688 26 35731 8 36208 26 36251 9 36728 27 36771 10 37249 27 37292 9 37770 26 37812 9 38292 25 38333 7 38813 24 38853 6 38886 3 39335 22 39373 4 39404 6 39856 22 39891 6 39919 11 40377 21 40410 9 40437 13 40898 21 40930 10 40953 17 41418 21 41448 14 41471 19 41939 20 41968 15 41990 20 42459 20 42487 17 42509 21 42980 19 43006 19 43028 22 43500 19 43526 21 43548 22 44021 18 44046 44 44541 18 44566 43 45061 18 45087 42 45582 18 45607 19 45629 20 46102 18 46128 17 46150 19 46622 19 46649 15 46670 20 47143 20 47171 6 47191 19 47665 20 47711 20 48187 18 48231 21 48711 14 48751 21 49231 14 49270 22 49751 11 49790 22 50270 11 50310 22 50790 11 50822 30 51309 12 51338 33 51829 13 51855 35 52350 12 52374 36 52870 12 52894 36 53391 10 53414 35 53911 10 53933 35 54431 10 54452 35 54951 10 54971 23 54995 12 55470 11 55490 24 55517 9 55990 44 56039 6 56510 44 56561 3 57030 45 57550 45 58070 1 58074 41 58596 38 59117 36 59638 18 59660 9 60158 17 60180 5 60679 15 60699 8 61199 14 61217 12 61719 14 61737 14 62239 13 62256 15 62759 12 62776 16 63278 12 63295 18 63798 12 63815 19 64311 18 64335 19 64825 23 64855 19 65343 24 65375 19 65862 17 65880 6 65895 19 66379 20 66415 19 66840 5 66897 20 66934 19 67358 9 67415 20 67454 19 67877 11 67932 22 67974 19 68396 13 68448 26 68494 19 68916 14 68964 29 69014 19 69435 16 69484 28 69535 17 69955 17 70004 27 70055 17 70475 18 70524 26 70575 16 70994 19 71044 25 71096 15 71512 22 71564 25 71617 14 72030 24 72084 24 72137 13 72549 25 72588 4 72604 23 72658 11 73068 26 73105 10 73124 22 73179 8 73587 26 73623 14 73643 23 73701 3 74106 27 74142 17 74163 8 74174 11 74625 27 74661 19 74683 8 74697 8 75145 26 75180 30 75218 7 75665 25 75700 29 75739 5 76185 24 76220 29 76259 4 76686 3 76706 22 76740 30 77203 10 77228 20 77260 31 77722 13 77751 17 77780 33 78240 14 78279 10 78300 34 78759 14 78800 11 78820 34 79278 15 79320 12 79340 35 79797 16 79839 13 79860 35 80316 17 80355 17 80374 42 80835 18 80862 5 80874 17 80894 43 81353 19 81380 11 81394 17 81414 43 81872 20 81899 13 81917 15 81933 44 82392 20 82418 14 82437 60 82911 20 82938 15 82957 60 83431 19 83457 17 83477 60 83951 19 83976 81 84470 19 84495 82 84989 20 85015 81 85508 21 85535 81 86026 23 86055 51 86111 25 86544 24 86576 47 86634 21 87063 8 87072 16 87096 44 87157 17 87582 7 87593 15 87616 25 87643 15 87683 9 88102 7 88114 16 88138 22 88163 14 88622 7 88635 16 88661 18 88683 13 89141 8 89155 18 89182 18 89202 13 89661 8 89675 18 89701 33 90181 9 90195 19 90221 32 90701 9 90715 19 90740 33 91222 7 91235 19 91259 34 91744 5 91755 19 91778 35 92275 20 92298 36 92795 59 93315 59 93835 59 94354 60 94869 64 95388 65 95907 1 95912 60 96435 56 96946 2 96955 55 97465 4 97475 4 97483 46 97984 7 97994 5 98004 43 98504 15 98524 42 99024 15 99045 40 99544 15 99565 38 100064 15 100086 36 100584 15 100607 33 101104 15 101129 29 101624 14 101650 26 102143 15 102181 12 102663 14 102704 6 103183 14 103703 14 104223 14 104743 14 105263 14 105784 12 106305 10 106826 8 107349 3
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,109951 2 110467 9 110985 15 111504 18 112024 19 112543 20 113063 21 113583 22 114102 23 114622 23 115141 24 115661 24 116181 23 116701 22 117222 19 117742 18 118263 15 118784 13 119305 11 119826 10 120348 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,166639 9 167158 11 167677 13 168196 15 168715 15 169235 15 169754 15 170274 15 170794 13 171314 13 171834 11 172355 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,143243 4 143762 8 144280 12 144800 13 145319 15 145838 16 146358 17 146878 18 147398 18 147918 18 148438 18 148958 18 149478 18 149999 17 150520 16 151040 16 151560 17 152080 18 152599 20 153119 20 153639 20 154159 20 154679 20 155199 20 155719 20 156239 20 156759 20 157280 19 157800 19 158321 17 158842 16 159363 14 159884 13 160405 11 160928 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,39244 2 39761 10 40281 11 40801 12 41320 13 41840 14 42360 14 42881 13 43402 12 43924 10 44446 9 44967 10 45488 17 46008 18 46528 18 47047 19 47566 19 48085 19 48603 20 49122 18 49642 7 50162 5 50682 4 51202 2 51723 1
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,32029 9 32547 11 33065 13 33582 15 34101 14 34620 14 35140 12 35659 11 36178 13 36697 14 37215 17 37734 19 38252 22 38771 23 39290 24 39809 25 40328 26 40847 26 41366 26 41886 25 42404 25 42922 25 43442 23 43961 22 44481 21 45001 19 45521 16 46041 13 46561 10 47081 10 47600 11 48120 11 48639 13 49157 15 49675 18 50194 19 50696 5 50713 21 51214 9 51232 22 51731 13 51752 22 52247 17 52272 22 52763 23 52791 22 53282 50 53802 48 54322 47 54842 45 55361 45 55881 42 56400 39 56920 37 57440 34 57960 32 58480 14 58496 15 59001 11 59017 14 59522 7 59538 12 60058 12 60578 12 61083 11 61098 12 61603 27 62122 27 62641 27 63161 27 63681 21 63703 2 64201 20 64721 20 65241 20 65762 20 66282 20 66803 19 67324 18 67846 15 68368 11 68892 5
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,156789 4 157307 8 157826 11 158345 14 158864 16 159383 17 159902 19 160420 21 160938 24 161457 25 161976 26 162496 25 163015 26 163535 26 164055 25 164575 24 165095 22 165616 20 166136 19 166657 18 167177 18 167699 16 168221 14 168744 12 169266 10 169785 12 169801 9 170304 27 170823 29 171342 31 171848 6 171861 33 172367 9 172381 33 172885 13 172899 38 173405 54 173924 56 174443 58 174963 58 175482 59 176002 59 176522 58 177042 31 177074 25 177562 30 177594 24 178081 29 178115 23 178601 23 178635 21 179120 22 179155 19 179640 22 179676 18 179697 3 180160 21 180197 25 180681 18 180720 10 180735 7
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,267 11 293 14 785 15 812 16 1304 18 1332 16 1823 19 1852 16 2334 2 2343 20 2373 15 2852 6 2863 21 2893 16 3371 9 3383 21 3414 15 3890 34 3934 15 4409 34 4454 15 4929 34 4975 14 5447 36 5495 14 5964 38 6016 13 6483 19 6503 19 6536 13 7002 20 7024 18 7055 14 7521 20 7545 17 7574 15 8041 20 8066 17 8092 17 8561 20 8586 18 8611 19 9081 20 9107 43 9601 20 9628 42 10122 19 10149 40 10642 18 10669 40 11162 17 11188 40 11682 16 11708 39 12203 12 12228 38 12725 7 12748 37 13267 35 13785 35 14303 34 14822 17 14849 5 15342 12 15863 8 16384 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,115693 4 116213 10 116734 8
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,77216 5 77736 5 78257 3
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,29389 9 29908 11 30427 13 30946 15 31465 17 31985 17 32505 17 33025 17 33545 17 34065 17 34585 17 35104 18 35623 18 36142 18 36662 16 37181 16 37701 16 38221 15 38742 14 39262 13 39783 11 40304 9 40827 3
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,133393 9 133912 12 134430 15 134950 16 135469 18 135988 20 136508 21 137028 21 137547 22 138067 22 138586 23 139106 22 139626 21 140147 19 140667 18 141188 16 141709 13 142230 10 142749 10 143268 13 143787 15 144306 18 144825 19 145345 20 145865 21 146385 21 146905 21 147425 21 147945 21 148466 19 148987 17 149508 15 150029 10 150551 4
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,20036 4 20555 7 21073 10 21593 11 22112 12 22631 13 23150 14 23669 15 24189 15 24709 15 25229 14 25750 12 26270 11 26792 7
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,45510 4 46029 5 46549 5 47069 4 47590 2
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,115201 8 115719 12 116238 15 116757 17 117276 19 117795 20 118315 20 118835 19 119355 19 119876 17 120396 15 120917 13 121437 10 121457 5 121958 9 121970 15 122481 27 123003 27 123523 28 124043 29 124562 31 125082 31 125602 31 126122 31 126643 29 127163 29 127683 28 128204 25 128724 22 129245 16 129766 13 130288 9
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,96519 7 97037 10 97554 13 98072 16 98591 17 99111 17 99630 18 100137 6 100149 19 100654 12 100669 19 101172 35 101691 35 102210 33 102729 29 103248 25 103766 26 104285 27 104804 27 105323 28 105842 28 106361 29 106880 30 107400 29 107920 28 108441 27 108962 26 109483 25 110005 22 110527 18 111050 13
